,Close,20-day MA,50-day MA,200-day MA
2012-05-18,38.2318,,,
2012-05-21,34.03,,,
2012-05-22,31.0,,,
2012-05-23,32.0,,,
2012-05-24,33.03,,,
2012-05-25,31.91,,,
2012-05-29,28.84,,,
2012-05-30,28.19,,,
2012-05-31,29.6,,,
2012-06-01,27.72,,,
2012-06-04,26.9,,,
2012-06-05,25.869,,,
2012-06-06,26.81,,,
2012-06-07,26.31,,,
2012-06-08,27.1,,,
2012-06-11,27.005,,,
2012-06-12,27.4,,,
2012-06-13,27.27,,,
2012-06-14,28.29,,,
2012-06-15,30.014,29.37599,,
2012-06-18,31.41,29.0349,,
2012-06-19,31.911,28.928949999999997,,
2012-06-20,31.6,28.958949999999998,,
2012-06-21,31.84,28.95095,,
2012-06-22,33.05,28.95195,,
2012-06-25,32.06,28.959449999999997,,
2012-06-26,33.1,29.172450000000005,,
2012-06-27,32.23,29.374450000000003,,
2012-06-28,31.36,29.462449999999997,,
2012-06-29,31.095,29.6312,,
2012-07-02,30.771,29.824749999999995,,
2012-07-03,31.2,30.0913,,
2012-07-05,31.47,30.3243,,
2012-07-06,31.73,30.5953,,
2012-07-09,32.17,30.8488,,
2012-07-10,31.47,31.07205,,
2012-07-11,30.97,31.250550000000004,,
2012-07-12,30.81,31.427550000000004,,
2012-07-13,30.72,31.54905,,
2012-07-16,28.245,31.4606,,
2012-07-17,28.09,31.294599999999996,,
2012-07-18,29.11,31.15455,,
2012-07-19,29.0,31.024549999999998,,
2012-07-20,28.76,30.870549999999998,,
2012-07-23,28.75,30.655549999999998,,
2012-07-24,28.45,30.47505,,
2012-07-25,29.34,30.28705,,
2012-07-26,26.845,30.0178,,
2012-07-27,23.705,29.63505,,
2012-07-30,23.15,29.2378,29.838636,
2012-07-31,21.71,28.784749999999995,29.5082,
2012-08-01,20.88,28.26875,29.2452,
2012-08-02,20.04,27.697249999999997,29.026,
2012-08-03,21.09,27.165249999999997,28.8078,
2012-08-06,21.92,26.652749999999997,28.5856,
2012-08-07,20.72,26.115249999999996,28.3618,
2012-08-08,20.72,25.602749999999997,28.1994,
2012-08-09,21.01,25.11275,28.055799999999998,
2012-08-10,21.807,24.667099999999998,27.89994,
2012-08-13,21.6,24.334849999999996,27.77754,
2012-08-14,20.38,23.94935,27.64714,
2012-08-15,21.2,23.55385,27.55376,
2012-08-16,19.87,23.09735,27.41496,
2012-08-17,19.05,22.611849999999997,27.269759999999998,
2012-08-20,20.011,22.1749,27.127979999999997,
2012-08-21,19.159,21.71035,26.971059999999998,
2012-08-22,19.439,21.2153,26.811840000000004,
2012-08-23,19.44,20.84505,26.65524,
2012-08-24,19.409,20.63025,26.47762,
2012-08-27,19.15,20.430249999999997,26.26034,
2012-08-28,19.34,20.31175,26.01894,
2012-08-29,19.1,20.222749999999998,25.762719999999998,
2012-08-30,19.0885,20.175175,25.51249,
2012-08-31,18.058,20.023575,25.23685,
2012-09-04,17.729,19.814024999999997,24.93043,
2012-09-05,18.58,19.707025,24.66083,
2012-09-06,18.96,19.619025,24.37803,
2012-09-07,18.98,19.517525,24.11303,
2012-09-10,18.81,19.367675,23.86203,
2012-09-11,19.43,19.259175000000003,23.62873,
2012-09-12,20.931,19.286725,23.43193,
2012-09-13,20.713,19.262375,23.22219,
2012-09-14,22.0,19.368875,23.03279,
2012-09-17,21.52,19.492375000000003,22.82859,
2012-09-18,21.87,19.585325,22.622589999999995,
2012-09-19,23.29,19.791874999999997,22.458990000000004,
2012-09-20,22.59,19.949424999999998,22.29139,
2012-09-21,22.86,20.120425,22.132389999999997,
2012-09-24,20.79,20.189474999999998,21.933790000000002,
2012-09-25,20.28,20.245975,21.77449,
2012-09-26,20.62,20.309975,21.62509,
2012-09-27,20.32,20.370975,21.449289999999998,
2012-09-28,21.66,20.49955,21.30249,
2012-10-01,21.99,20.69615,21.167089999999998,
2012-10-02,22.27,20.923199999999998,21.03749,
2012-10-03,21.83,21.0857,20.90509,
2012-10-04,21.9475,21.235075000000002,20.757239999999996,
2012-10-05,20.91,21.331574999999997,20.63854,
2012-10-08,20.4,21.411075,20.57244,
2012-10-09,20.227,21.450924999999998,20.51398,
2012-10-10,19.64,21.386375,20.47258,
2012-10-11,19.75,21.338225,20.44998,
2012-10-12,19.5181,21.21413,20.439542000000003,
2012-10-15,19.52,21.11413,20.408142,
2012-10-16,19.48,20.99463,20.359342,
2012-10-17,19.88,20.824130000000004,20.342542,
2012-10-18,18.975,20.64338,20.307642,
2012-10-19,19.0,20.45038,20.267442000000003,
2012-10-22,19.321,20.37693,20.217722,
2012-10-23,19.5,20.33793,20.175721999999997,
2012-10-24,23.2299,20.468425,20.23272,
2012-10-25,22.56,20.580424999999998,20.25992,
2012-10-26,21.9425,20.59455,20.301370000000002,
2012-10-31,21.11,20.55055,20.34257,
2012-11-01,21.21,20.497549999999997,20.36655,
2012-11-02,21.18,20.465049999999998,20.40697,
2012-11-05,21.25,20.430175,20.44319,
2012-11-06,21.1712,20.443234999999998,20.477814,
2012-11-07,20.47,20.446735,20.499034,
2012-11-08,19.99,20.434885,20.515833999999998,
2012-11-09,19.21,20.413384999999998,20.513233999999997,
2012-11-12,20.07,20.429385,20.532633999999998,
2012-11-13,19.86,20.44648,20.548064,
2012-11-14,22.36,20.588479999999997,20.634104,
2012-11-15,22.17,20.72298,20.722924,
2012-11-16,23.5607,20.907014999999998,20.822537999999998,
2012-11-19,22.92,21.104265,20.901738,
2012-11-20,23.1,21.309265,20.984137999999998,
2012-11-21,24.32,21.559215000000002,21.094338000000004,
2012-11-23,23.998,21.784115,21.185698,
2012-11-26,25.94,21.919620000000002,21.285877999999997,
2012-11-27,26.15,22.09912,21.394618,
2012-11-28,26.36,22.319995,21.481817999999997,
2012-11-29,27.32,22.630495,21.597818000000004,
2012-11-30,28.0,22.969995,21.720418000000006,
2012-12-03,27.04,23.262995,21.795417999999998,
2012-12-04,27.46,23.573495,21.892818000000002,
2012-12-05,27.71,23.900434999999998,21.989818,
2012-12-06,26.97,24.225434999999997,22.113417999999996,
2012-12-07,27.485,24.600185000000003,22.257518,
2012-12-10,27.84,25.031685,22.401918000000002,
2012-12-11,27.98,25.427185,22.555118000000004,
2012-12-12,27.5801,25.81319,22.67352,
2012-12-13,28.24,26.107190000000003,22.79852,
2012-12-14,26.812,26.33929,22.88936,
2012-12-17,26.75,26.498755,22.98776,
2012-12-18,27.71,26.738255,23.103010000000005,
2012-12-19,27.41,26.953755,23.23301,
2012-12-20,27.36,27.105755,23.37221,
2012-12-21,26.26,27.218855,23.492870000000003,
2012-12-24,26.93,27.268355000000003,23.63867,
2012-12-26,26.51,27.286354999999997,23.773870000000002,
2012-12-27,26.05,27.270854999999994,23.904508,
2012-12-28,25.9112,27.200415,24.032332,
