,Close,20-day MA,50-day MA,200-day MA
2000-02-08,1635.0,1692.8,1743.64,
2000-02-09,1588.0,1683.25,1737.92,
2000-02-10,1548.0,1673.4,1731.58,
2000-02-11,1507.0,1660.75,1724.52,
2000-02-14,1424.0,1646.9,1716.0,
2000-02-15,1532.0,1638.5,1709.84,
2000-02-16,1664.0,1636.25,1706.4,
2000-02-17,1663.0,1634.4,1703.44,
2000-02-18,1686.0,1633.15,1701.16,
2000-02-22,1620.0,1629.15,1697.86,
2000-02-23,1616.0,1624.8,1694.44,
2000-02-24,1539.0,1616.4,1689.52,
2000-02-25,1490.0,1606.1,1684.38,
2000-02-28,1460.0,1596.1,1678.46,
2000-02-29,1440.0,1585.8,1672.62,
2000-03-01,1467.0,1575.4,1666.86,
2000-03-02,1468.0,1566.8,1661.1,
2000-03-03,1469.0,1556.75,1655.96,
2000-03-06,1445.0,1546.25,1650.44,
2000-03-07,1450.0,1535.55,1645.1,
2000-03-08,1439.0,1525.75,1639.56,
2000-03-09,1400.0,1516.35,1633.32,
2000-03-10,1370.0,1507.45,1626.38,
2000-03-13,1488.0,1506.5,1621.94,
2000-03-14,1455.0,1508.05,1614.44,
2000-03-15,1626.0,1512.75,1611.66,
2000-03-16,1702.0,1514.65,1611.62,
2000-03-17,1700.0,1516.5,1610.98,
2000-03-20,1678.0,1516.1,1608.46,
2000-03-21,1793.0,1524.75,1607.92,
2000-03-22,1803.0,1534.1,1607.72,
2000-03-23,1774.0,1545.85,1607.62,
2000-03-24,1799.0,1561.3,1608.7,
2000-03-27,1710.0,1573.8,1607.7,
2000-03-28,1667.0,1585.15,1607.02,
2000-03-29,1667.0,1595.15,1606.36,
2000-03-30,1739.0,1608.7,1606.96,
2000-03-31,1820.0,1626.25,1609.36,
2000-04-03,1755.0,1641.75,1610.24,
2000-04-04,1809.0,1659.7,1612.42,
2000-04-05,1838.0,1679.65,1615.12,
2000-04-06,1863.0,1702.8,1618.24,
2000-04-07,1841.0,1726.35,1621.14,
2000-04-10,1821.0,1743.0,1624.36,
2000-04-11,1804.0,1760.45,1627.52,
2000-04-12,1871.0,1772.7,1631.44,
2000-04-13,1890.0,1782.1,1636.44,
2000-04-14,1846.0,1789.4,1639.96,
2000-04-17,1859.0,1798.45,1644.04,
2000-04-18,1885.0,1803.05,1648.46,
2000-04-19,1880.0,1806.9,1653.36,
2000-04-20,1914.0,1813.9,1659.88,
2000-04-24,1940.0,1820.95,1667.72,
2000-04-25,1952.0,1833.05,1676.62,
2000-04-26,1925.0,1845.95,1686.64,
2000-04-27,1920.0,1858.6,1694.4,
2000-04-28,1916.0,1867.45,1699.44,
2000-05-01,1857.0,1869.3,1703.32,
2000-05-02,1749.0,1869.0,1704.58,
2000-05-03,1745.0,1865.8,1707.08,
2000-05-04,1776.0,1862.7,1710.28,
2000-05-05,1794.0,1859.25,1715.38,
2000-05-08,1803.0,1857.35,1721.64,
2000-05-09,1770.0,1854.8,1727.84,
2000-05-10,1752.0,1852.2,1734.08,
2000-05-11,1772.0,1847.25,1740.18,
2000-05-12,1773.0,1841.4,1746.28,
2000-05-15,1890.0,1843.6,1754.7,
2000-05-16,1925.0,1846.9,1764.3,
2000-05-17,1901.0,1847.7,1773.32,
2000-05-18,1898.0,1848.6,1782.5,
2000-05-19,1868.0,1846.3,1791.86,
2000-05-22,1826.0,1840.6,1800.98,
2000-05-23,1795.0,1832.75,1807.12,
2000-05-24,1806.0,1826.8,1814.14,
2000-05-25,1848.0,1823.2,1818.58,
2000-05-26,1829.0,1818.85,1821.12,
2000-05-30,1897.0,1820.85,1825.06,
2000-05-31,1886.0,1827.7,1829.22,
2000-06-01,1938.0,1837.35,1832.12,
2000-06-02,1926.0,1844.85,1834.58,
2000-06-05,1942.0,1852.25,1837.94,
2000-06-06,1938.0,1859.0,1840.72,
2000-06-07,1964.0,1868.7,1845.8,
2000-06-08,1956.0,1878.9,1851.58,
2000-06-09,1950.0,1887.8,1857.24,
2000-06-12,1920.0,1895.15,1860.86,
2000-06-13,1933.0,1897.3,1863.12,
2000-06-14,1874.0,1894.75,1865.5,
2000-06-15,1850.0,1892.2,1866.32,
2000-06-16,1829.0,1888.75,1866.14,
2000-06-19,1848.0,1887.75,1865.84,
2000-06-20,1853.0,1889.1,1866.08,
2000-06-21,1839.0,1891.3,1866.44,
2000-06-22,1784.0,1890.2,1866.04,
2000-06-23,1764.0,1886.0,1863.9,
2000-06-26,1790.0,1884.05,1861.9,
2000-06-27,1760.0,1877.2,1860.18,
2000-06-28,1732.0,1869.5,1857.64,
2000-06-29,1748.0,1860.0,1854.9,
2000-06-30,1760.0,1851.7,1852.5,
2000-07-03,1754.0,1842.3,1849.3,
2000-07-05,1754.0,1833.1,1845.58,
2000-07-06,1743.0,1822.05,1841.4,
2000-07-07,1760.0,1812.25,1838.1,
2000-07-10,1770.0,1803.25,1835.1,
2000-07-11,1782.0,1796.35,1832.42,
2000-07-12,1790.0,1789.2,1831.08,
2000-07-13,1807.0,1785.85,1832.24,
2000-07-14,1813.0,1784.0,1833.6,
2000-07-17,1819.0,1783.5,1834.46,
2000-07-18,1818.0,1782.0,1834.94,
2000-07-19,1799.0,1779.3,1834.86,
2000-07-20,1765.0,1775.6,1834.76,
2000-07-21,1760.0,1774.4,1834.92,
2000-07-24,1727.0,1772.55,1834.02,
2000-07-25,1784.0,1772.25,1834.24,
2000-07-26,1880.0,1778.25,1834.04,
2000-07-27,1903.0,1786.8,1833.6,
2000-07-28,1871.0,1792.95,1833.0,
2000-07-31,1825.0,1796.2,1831.54,
2000-08-01,1863.0,1801.65,1831.44,
2000-08-02,1895.0,1808.7,1832.82,
2000-08-03,1960.0,1819.55,1836.12,
2000-08-04,2070.0,1835.05,1841.4,
2000-08-07,2053.0,1849.2,1845.5,
2000-08-08,2033.0,1861.75,1849.58,
2000-08-09,2047.0,1874.6,1852.58,
2000-08-10,2049.0,1886.7,1855.84,
2000-08-11,2039.0,1898.0,1857.86,
2000-08-14,2053.0,1909.7,1860.4,
2000-08-15,2025.0,1920.05,1862.06,1791.285
2000-08-16,2047.0,1932.45,1864.24,1791.085
2000-08-17,2044.0,1946.4,1865.84,1790.6
2000-08-18,2016.0,1959.2,1867.04,1789.915
2000-08-21,2014.0,1973.55,1868.32,1789.17
2000-08-22,1997.0,1984.2,1869.86,1788.5
2000-08-23,1954.0,1987.9,1870.28,1787.83
2000-08-24,1922.0,1988.85,1871.24,1787.37
2000-08-25,1889.0,1989.75,1872.02,1786.89
2000-08-28,1900.0,1993.5,1873.44,1786.6
2000-08-29,1897.0,1995.2,1874.42,1786.245
2000-08-30,1910.0,1995.95,1875.56,1786.095
2000-08-31,1913.0,1993.6,1877.04,1786.155
2000-09-01,1950.0,1987.6,1880.36,1786.435
2000-09-05,1945.0,1982.2,1883.98,1786.575
2000-09-06,1910.0,1976.05,1886.38,1786.85
2000-09-07,1885.0,1967.95,1888.88,1786.73
2000-09-08,1904.0,1960.7,1892.32,1786.805
2000-09-11,1893.0,1953.4,1895.22,1786.795
2000-09-12,1911.0,1946.3,1898.24,1786.935
2000-09-13,1904.0,1940.25,1901.24,1787.085
2000-09-14,1924.0,1934.1,1904.64,1787.38
2000-09-15,1905.0,1927.15,1907.88,1787.605
2000-09-18,1954.0,1924.05,1911.76,1788.125
2000-09-19,1856.0,1916.15,1913.48,1788.205
2000-09-20,1853.0,1908.95,1914.9,1788.29
2000-09-21,1830.0,1902.75,1915.7,1788.385
2000-09-22,1840.0,1898.65,1916.36,1788.585
2000-09-25,1864.0,1897.4,1917.38,1788.98
2000-09-26,1904.0,1897.6,1919.08,1789.565
2000-09-27,1910.0,1898.25,1920.92,1790.19
2000-09-28,1968.0,1901.15,1924.3,1791.295
2000-09-29,2070.0,1909.0,1930.4,1792.865
2000-10-02,2064.0,1914.7,1936.48,1794.525
2000-10-03,2008.0,1917.85,1942.1,1795.79
2000-10-04,1969.0,1920.8,1945.8,1796.855
2000-10-05,1975.0,1925.3,1947.7,1798.1
2000-10-06,1944.0,1927.3,1948.52,1799.215
2000-10-09,1957.0,1930.5,1950.24,1800.415
2000-10-10,1930.0,1931.45,1952.34,1801.485
2000-10-11,1870.0,1929.75,1952.48,1802.275
2000-10-12,1784.0,1922.75,1950.26,1802.61
2000-10-13,1893.0,1922.15,1948.92,1803.525
2000-10-16,1890.0,1918.95,1945.32,1803.825
2000-10-17,1898.0,1921.05,1942.22,1804.49
2000-10-18,1885.0,1922.65,1939.26,1805.395
2000-10-19,1958.0,1929.05,1937.48,1806.525
2000-10-20,1956.0,1934.85,1935.62,1807.285
2000-10-23,1928.0,1938.05,1933.4,1807.825
2000-10-24,1934.0,1939.55,1931.02,1808.43
2000-10-25,1979.0,1943.0,1930.1,1809.43
2000-10-26,1995.0,1944.35,1929.06,1810.68
2000-10-27,1991.0,1940.4,1928.0,1811.835
2000-10-30,2085.0,1941.45,1929.38,1813.755
2000-10-31,2103.0,1946.2,1931.16,1815.77
2000-11-01,2102.0,1952.85,1933.26,1817.735
2000-11-02,2114.0,1959.8,1936.46,1819.805
2000-11-03,2095.0,1967.35,1939.92,1821.725
2000-11-06,2147.0,1976.85,1945.08,1823.96
2000-11-07,2132.0,1986.95,1949.72,1826.105
2000-11-08,2121.0,1999.5,1954.2,1828.175
2000-11-09,2032.0,2011.9,1956.64,1829.855
2000-11-10,2043.0,2019.4,1959.24,1831.77
2000-11-13,2158.0,2032.8,1963.4,1834.33
2000-11-14,2190.0,2047.4,1968.3,1836.905
2000-11-15,2177.0,2062.0,1973.64,1839.59
2000-11-16,2154.0,2071.8,1979.02,1842.01
2000-11-17,2118.0,2079.9,1983.3,1844.325
2000-11-20,2099.0,2088.45,1987.42,1846.5
2000-11-21,2068.0,2095.15,1990.56,1848.665
2000-11-22,2064.0,2099.4,1993.76,1851.045
2000-11-24,2091.0,2104.2,1997.1,1853.76
2000-11-27,2083.0,2108.8,2000.66,1856.64
2000-11-28,2071.0,2108.1,2003.0,1859.875
2000-11-29,2150.0,2110.45,2008.88,1862.965
2000-11-30,2174.0,2114.05,2015.3,1865.515
2000-12-01,2150.0,2115.85,2021.7,1867.95
2000-12-04,2154.0,2118.8,2027.98,1870.29
2000-12-05,2187.0,2120.8,2034.44,1873.125
2000-12-06,2174.0,2122.9,2039.84,1875.915
2000-12-07,2153.0,2124.5,2044.7,1878.985
2000-12-08,2290.0,2137.4,2051.14,1882.985
2000-12-11,2308.0,2150.65,2055.9,1887.225
2000-12-12,2273.0,2156.4,2060.08,1891.39
2000-12-13,2280.0,2160.9,2065.52,1895.455
2000-12-14,2238.0,2163.95,2070.9,1899.305
2000-12-15,2238.0,2168.15,2076.16,1903.15
2000-12-18,2261.0,2175.3,2082.5,1907.23
2000-12-19,2227.0,2181.7,2087.9,1911.115
2000-12-20,2176.0,2187.1,2092.82,1914.8
2000-12-21,2171.0,2192.45,2098.84,1918.655
2000-12-22,2185.0,2197.15,2106.86,1922.73
2000-12-26,2199.0,2202.95,2112.98,1926.285
2000-12-27,2256.0,2212.2,2120.3,1930.29
2000-12-28,2305.0,2219.95,2128.44,1933.685
2000-12-29,2354.0,2228.95,2137.82,1936.945
2001-01-02,2411.0,2242.0,2146.88,1940.5
2001-01-03,2335.0,2251.05,2154.46,1943.785
2001-01-04,2294.0,2256.4,2161.78,1946.29
2001-01-05,2249.0,2260.15,2168.08,1948.52
2001-01-08,2242.0,2264.6,2173.34,1950.86
2001-01-09,2200.0,2260.1,2177.44,1952.865
2001-01-10,2243.0,2256.85,2182.48,1955.53
2001-01-11,2170.0,2251.7,2184.18,1958.045
2001-01-12,2190.0,2247.2,2185.92,1960.66
2001-01-16,2227.0,2246.65,2188.42,1963.1
2001-01-17,2255.0,2247.5,2191.24,1965.275
2001-01-18,2269.0,2247.9,2194.72,1967.845
2001-01-19,2242.0,2248.65,2196.62,1970.01
2001-01-22,2242.0,2251.95,2198.82,1972.03
2001-01-23,2236.0,2255.2,2201.12,1973.895
2001-01-24,2216.0,2256.75,2204.8,1975.77
2001-01-25,2224.0,2258.0,2208.42,1977.785
2001-01-26,2224.0,2256.4,2209.74,1979.885
2001-01-29,2229.0,2252.6,2210.52,1981.675
2001-01-30,2276.0,2248.7,2212.5,1983.605
2001-01-31,2250.0,2240.65,2214.42,1985.625
2001-02-01,2300.0,2238.9,2218.06,1987.83
2001-02-02,2332.0,2240.8,2222.72,1990.065
2001-02-05,2301.0,2243.4,2227.38,1992.17
2001-02-06,2275.0,2245.05,2231.6,1993.975
2001-02-07,2250.0,2247.55,2234.78,1995.525
2001-02-08,2303.0,2250.55,2239.18,1997.28
2001-02-09,2292.0,2256.65,2243.6,1999.115
2001-02-12,2315.0,2262.9,2246.9,2001.09
2001-02-13,2348.0,2268.95,2250.38,2003.25
2001-02-14,2323.0,2272.35,2253.84,2005.58
2001-02-15,2322.0,2275.0,2257.2,2008.445
2001-02-16,2328.0,2279.3,2260.02,2011.36
2001-02-20,2287.0,2281.55,2262.28,2013.915
2001-02-21,2284.0,2283.95,2264.9,2016.365
2001-02-22,2287.0,2287.5,2264.84,2018.785
2001-02-23,2275.0,2290.05,2264.18,2021.31
2001-02-26,2332.0,2295.45,2265.36,2024.21
2001-02-27,2361.0,2302.05,2266.98,2027.155
2001-02-28,2339.0,2305.2,2269.0,2029.985
2001-03-01,2338.0,2309.6,2271.0,2032.225
2001-03-02,2321.0,2310.65,2272.2,2034.205
2001-03-05,2370.0,2312.55,2275.06,2036.55
2001-03-06,2369.0,2315.95,2278.92,2038.905
2001-03-07,2372.0,2320.8,2282.94,2041.425
2001-03-08,2386.0,2327.6,2286.96,2044.225
2001-03-09,2373.0,2331.1,2290.44,2047.115
2001-03-12,2316.0,2332.3,2291.64,2049.665
2001-03-13,2306.0,2331.85,2291.66,2051.955
2001-03-14,2192.0,2324.05,2288.42,2053.77
2001-03-15,2259.0,2320.85,2285.38,2055.58
2001-03-16,2162.0,2312.85,2281.92,2056.96
2001-03-19,2161.0,2304.5,2279.26,2058.075
2001-03-20,2150.0,2297.65,2277.28,2059.195
2001-03-21,2159.0,2291.4,2275.62,2060.28
2001-03-22,2144.0,2284.25,2274.5,2061.31
2001-03-23,2218.0,2281.4,2274.0,2062.58
2001-03-26,2213.0,2275.45,2274.86,2063.865
2001-03-27,2266.0,2270.7,2276.38,2065.445
2001-03-28,2157.0,2261.6,2274.98,2066.63
2001-03-29,2105.0,2249.95,2271.98,2067.49
2001-03-30,2176.0,2242.7,2270.12,2069.0
2001-04-02,2125.0,2230.45,2267.78,2070.375
2001-04-03,2097.0,2216.85,2264.88,2071.715
2001-04-04,2164.0,2206.45,2263.44,2073.295
2001-04-05,2265.0,2200.4,2264.42,2075.355
2001-04-06,2225.0,2193.0,2264.44,2077.285
2001-04-09,2210.0,2187.7,2264.16,2079.415
2001-04-10,2151.0,2179.95,2262.6,2081.35
2001-04-11,2150.0,2177.85,2260.08,2083.15
2001-04-12,2130.0,2171.4,2257.68,2085.0
2001-04-16,2140.0,2170.3,2254.48,2087.04
2001-04-17,2252.0,2174.85,2252.88,2089.56
2001-04-18,2267.0,2180.7,2252.2,2092.095
2001-04-19,2296.0,2187.55,2252.62,2094.805
2001-04-20,2285.0,2194.6,2253.32,2097.46
2001-04-23,2282.0,2197.8,2252.9,2100.155
2001-04-24,2234.0,2198.85,2251.74,2102.525
2001-04-25,2188.0,2194.95,2249.2,2104.615
2001-04-26,2202.0,2197.2,2246.28,2106.715
2001-04-27,2235.0,2203.7,2244.52,2108.94
2001-04-30,2275.0,2208.65,2243.58,2111.28
2001-05-01,2280.0,2216.4,2242.62,2113.615
2001-05-02,2265.0,2224.8,2242.18,2115.845
2001-05-03,2266.0,2229.9,2241.82,2118.085
2001-05-04,2293.0,2231.3,2241.94,2120.555
2001-05-07,2319.0,2236.0,2242.82,2123.325
2001-05-08,2306.0,2240.8,2242.3,2126.055
2001-05-09,2293.0,2247.9,2240.94,2128.885
2001-05-10,2272.0,2254.0,2239.6,2131.325
2001-05-11,2268.0,2260.9,2238.2,2133.265
2001-05-14,2242.0,2266.0,2236.62,2134.96
2001-05-15,2243.0,2265.55,2234.08,2136.82
2001-05-16,2236.0,2264.0,2231.42,2138.875
2001-05-17,2228.0,2260.6,2228.54,2140.7
2001-05-18,2240.0,2258.35,2225.62,2142.425
2001-05-21,2262.0,2257.35,2223.4,2143.935
2001-05-22,2262.0,2258.75,2222.32,2144.895
2001-05-23,2267.0,2262.7,2221.54,2145.965
2001-05-24,2253.0,2265.25,2222.76,2147.065
2001-05-25,2260.0,2266.5,2222.78,2148.13
2001-05-29,2270.0,2266.25,2224.94,2149.235
2001-05-30,2264.0,2265.45,2227.0,2150.36
2001-05-31,2272.0,2265.8,2229.44,2151.455
2001-06-01,2280.0,2266.5,2231.86,2152.73
2001-06-04,2282.0,2265.95,2234.62,2153.905
2001-06-05,2282.0,2264.1,2235.9,2155.095
2001-06-06,2300.0,2263.8,2237.64,2156.515
2001-06-07,2279.0,2263.1,2237.9,2157.84
2001-06-08,2267.0,2262.85,2240.1,2159.19
2001-06-11,2258.0,2262.35,2243.16,2160.71
2001-06-12,2282.5,2264.375,2245.29,2162.5125
2001-06-13,2285.0,2266.475,2248.49,2164.4925
2001-06-14,2260.0,2267.675,2251.75,2166.2925
2001-06-15,2188.0,2265.675,2252.23,2167.7475
2001-06-18,2209.5,2264.15,2251.12,2169.245
2001-06-19,2195.0,2260.8,2250.52,2170.655
2001-06-20,2189.0,2257.15,2250.1,2171.85
2001-06-21,2151.0,2251.35,2250.1,2172.88
2001-06-22,2235.0,2250.45,2251.8,2174.505
2001-06-25,2216.0,2248.25,2253.52,2176.16
2001-06-26,2237.0,2246.6,2255.46,2177.825
2001-06-27,2252.0,2246.0,2255.46,2179.62
2001-06-28,2258.0,2245.3,2255.28,2181.355
2001-06-29,2300.0,2246.3,2255.36,2183.335
2001-07-02,2297.0,2247.05,2255.6,2185.2
2001-07-03,2295.0,2247.7,2255.86,2187.15
2001-07-05,2289.0,2247.15,2256.96,2188.825
2001-07-06,2336.0,2250.0,2259.92,2191.225
2001-07-09,2355.0,2254.4,2262.98,2193.735
2001-07-10,2348.0,2258.9,2265.24,2196.325
2001-07-11,2347.0,2262.125,2266.68,2198.86
2001-07-12,2300.0,2262.875,2267.08,2201.04
2001-07-13,2300.0,2264.875,2267.78,2203.02
2001-07-16,2271.0,2269.025,2267.88,2204.825
2001-07-17,2290.0,2273.05,2267.82,2206.435
2001-07-18,2290.0,2277.8,2267.24,2207.535
2001-07-19,2264.0,2281.55,2266.4,2208.535
2001-07-20,2263.0,2287.15,2265.8,2209.81
2001-07-23,2266.0,2288.7,2265.68,2211.295
2001-07-24,2250.0,2290.4,2265.32,2212.67
2001-07-25,2264.0,2291.75,2265.76,2214.27
2001-07-26,2263.0,2292.3,2266.16,2215.8
2001-07-27,2267.0,2292.75,2266.78,2217.485
2001-07-30,2250.0,2290.25,2267.22,2219.385
2001-07-31,2296.0,2290.2,2268.34,2221.945
2001-08-01,2311.0,2291.0,2269.32,2224.035
2001-08-02,2254.0,2289.25,2269.16,2225.855
2001-08-03,2256.0,2285.25,2268.94,2227.645
2001-08-06,2288.0,2281.9,2269.64,2229.66
2001-08-07,2295.0,2279.25,2270.34,2231.345
2001-08-08,2294.0,2276.6,2270.82,2233.035
2001-08-09,2312.0,2277.2,2271.78,2234.955
2001-08-10,2287.0,2276.55,2272.08,2236.72
2001-08-13,2311.0,2278.55,2272.7,2238.38
2001-08-14,2305.0,2279.3,2273.16,2239.93
2001-08-15,2313.0,2280.45,2273.78,2241.54
2001-08-16,2318.0,2283.15,2274.14,2242.705
2001-08-17,2307.0,2285.35,2274.7,2243.725
2001-08-20,2327.0,2288.4,2275.9,2244.85
2001-08-21,2318.0,2291.8,2277.1,2245.87
2001-08-22,2321.0,2294.65,2277.87,2247.0
2001-08-23,2328.0,2297.9,2278.73,2247.905
2001-08-24,2320.0,2300.55,2279.93,2248.845
2001-08-27,2329.0,2304.5,2282.75,2249.885
2001-08-28,2333.0,2306.35,2285.22,2251.39
2001-08-29,2326.0,2307.1,2287.84,2252.805
2001-08-30,2323.0,2310.55,2290.52,2253.63
2001-08-31,2312.0,2313.35,2293.74,2254.24
2001-09-04,2315.0,2314.7,2295.34,2254.93
2001-09-05,2316.0,2315.75,2297.34,2255.74
2001-09-06,2330.0,2317.55,2299.2,2256.8
2001-09-07,2289.0,2316.4,2299.94,2257.75
2001-09-10,2273.0,2315.7,2300.24,2258.775
2001-09-17,2133.0,2306.8,2296.9,2259.12
2001-09-18,2123.0,2297.7,2293.42,2259.28
2001-09-19,2048.0,2284.45,2288.48,2259.105
2001-09-20,2085.0,2272.8,2284.4,2259.175
2001-09-21,2084.0,2261.65,2279.36,2258.845
2001-09-24,2123.0,2251.45,2274.72,2258.59
2001-09-25,2170.0,2244.05,2271.16,2258.69
2001-09-26,2262.0,2241.1,2269.46,2259.23
2001-09-27,2315.0,2240.45,2269.76,2259.87
2001-09-28,2330.0,2240.95,2270.36,2260.65
2001-10-01,2335.0,2241.25,2271.64,2261.56
2001-10-02,2337.0,2241.45,2272.58,2261.795
2001-10-03,2422.0,2246.25,2275.22,2262.365
2001-10-04,2386.0,2249.4,2277.66,2262.93
2001-10-05,2402.0,2253.9,2280.44,2263.54
2001-10-08,2415.0,2258.9,2283.42,2264.425
2001-10-09,2435.0,2264.85,2287.12,2265.41
2001-10-10,2493.0,2273.0,2291.7,2266.57
2001-10-11,2494.0,2283.25,2296.32,2267.905
2001-10-12,2450.0,2292.1,2299.98,2269.275
2001-10-15,2500.0,2310.45,2304.98,2270.92
2001-10-16,2489.0,2328.75,2308.84,2272.44
2001-10-17,2470.0,2349.85,2312.02,2273.795
2001-10-18,2482.0,2369.7,2316.58,2274.925
2001-10-19,2490.0,2390.0,2321.26,2275.85
2001-10-22,2482.0,2407.95,2325.14,2276.49
2001-10-23,2450.0,2421.95,2328.24,2276.685
2001-10-24,2452.0,2431.45,2331.4,2277.27
2001-10-25,2445.0,2437.95,2334.06,2278.025
2001-10-26,2419.0,2442.4,2336.7,2278.875
2001-10-29,2410.0,2446.15,2338.68,2279.715
2001-10-30,2330.0,2445.8,2339.18,2280.365
2001-10-31,2354.0,2442.4,2340.0,2280.92
2001-11-01,2387.0,2442.45,2341.38,2282.005
2001-11-02,2397.0,2442.2,2343.18,2283.04
2001-11-05,2377.0,2440.3,2344.18,2283.79
2001-11-06,2428.0,2439.95,2346.38,2284.655
2001-11-07,2356.0,2433.1,2347.08,2285.09
2001-11-08,2361.0,2426.45,2347.74,2285.685
2001-11-09,2315.0,2419.7,2347.64,2286.05
2001-11-12,2280.0,2408.7,2346.66,2286.27
2001-11-13,2262.0,2397.35,2345.24,2286.5
2001-11-14,2270.0,2387.35,2344.12,2286.73
2001-11-15,2235.0,2375.0,2342.36,2286.785
2001-11-16,2235.0,2362.25,2340.82,2286.815
2001-11-19,2213.0,2348.8,2338.78,2286.5
2001-11-20,2250.0,2338.8,2337.46,2286.5
2001-11-21,2245.0,2328.45,2335.76,2286.225
2001-11-23,2260.0,2319.2,2335.18,2285.865
2001-11-26,2237.0,2310.1,2334.46,2285.545
2001-11-27,2250.0,2302.1,2336.8,2285.42
2001-11-28,2275.0,2299.35,2339.84,2285.545
2001-11-29,2334.0,2298.35,2345.56,2285.7
2001-11-30,2333.0,2295.65,2350.52,2285.905
2001-12-03,2330.0,2292.3,2355.44,2285.98
2001-12-04,2336.0,2290.25,2359.7,2285.92
2001-12-05,2334.0,2285.55,2362.98,2285.975
2001-12-06,2324.0,2283.95,2364.22,2285.985
2001-12-07,2295.0,2280.65,2363.82,2285.82
2001-12-10,2251.0,2277.45,2362.24,2285.64
2001-12-11,2274.0,2277.15,2361.02,2285.59
2001-12-12,2300.0,2279.05,2360.28,2285.655
2001-12-13,2278.0,2279.45,2357.4,2285.67
2001-12-14,2333.0,2284.35,2356.34,2285.675
2001-12-17,2342.0,2289.7,2355.14,2285.58
2001-12-18,2326.0,2295.35,2353.36,2285.515
2001-12-19,2352.0,2300.45,2351.7,2285.585
2001-12-20,2358.0,2306.1,2349.0,2285.77
2001-12-21,2355.0,2310.85,2346.22,2285.695
2001-12-24,2367.0,2317.35,2344.56,2285.685
2001-12-26,2380.0,2323.85,2342.16,2285.725
2001-12-27,2430.0,2331.6,2340.98,2285.945
2001-12-28,2477.0,2338.75,2341.12,2286.465
2001-12-31,2525.0,2348.35,2341.98,2287.51
2002-01-02,2484.0,2356.05,2341.86,2288.4
2002-01-03,2470.0,2362.75,2341.62,2289.79
2002-01-04,2457.0,2368.9,2341.76,2290.78
2002-01-07,2459.0,2375.65,2341.9,2292.265
2002-01-08,2388.0,2380.3,2340.76,2293.4
2002-01-09,2425.0,2389.0,2340.88,2294.775
2002-01-10,2395.0,2395.05,2340.58,2295.955
2002-01-11,2465.0,2403.3,2343.28,2297.56
2002-01-14,2469.0,2412.85,2345.58,2298.815
2002-01-15,2480.0,2420.2,2347.44,2300.15
2002-01-16,2482.0,2427.2,2349.14,2301.23
2002-01-17,2495.0,2435.65,2351.5,2302.92
2002-01-18,2499.0,2443.0,2352.92,2304.89
